income,loan_purpose,coop_unit,trem_months,state_clean,first_hoam_loan,gender,age,num_units,credit_score,prop_typ,int_rate
48000,2,2,360,2,2,1,46,1,5,1,4.13
100992,1,2,360,2,2,2,61,1,5,1,4
48480,1,2,360,2,1,2,52,1,5,1,4.25
87048,1,2,360,2,2,2,48,1,5,1,3.88
49272,2,2,240,2,2,2,45,1,5,2,3.88
227026,1,2,360,2,2,1,49,1,4,1,4.13
66312,1,2,360,2,1,1,46,1,5,1,4.13
122604,1,2,360,2,2,2,56,1,4,4,4.13
31896,1,2,360,2,2,1,69,1,5,1,4.13
92868,2,2,360,2,2,2,36,1,2,1,4
45696,2,2,360,2,2,2,43,1,4,1,4.13
47088,1,2,360,2,2,1,99,1,5,1,4
90422,1,2,360,2,2,2,99,1,5,1,4.13
93894,2,2,360,2,2,2,41,1,4,1,4.13
149007,2,2,360,2,2,1,54,1,3,1,4.38
130524,2,2,180,2,2,1,50,1,5,1,3.25
206018,2,2,240,1,2,1,45,1,4,1,3.88
72336,1,2,360,2,1,1,25,1,5,1,4.13
158316,1,2,360,2,2,1,37,1,4,1,4.13
160881,1,2,180,2,2,2,52,1,5,1,3.13
85549,2,2,360,2,2,1,57,1,4,1,4.13
71412,1,2,360,2,1,2,28,1,5,1,4.13
297850,1,2,360,2,2,1,48,1,4,1,4.5
96552,1,2,360,2,1,1,32,1,5,1,4.13
94277,2,2,360,2,2,1,99,1,5,1,4
119314,1,2,360,2,2,1,40,1,5,1,4
93498,1,2,360,2,1,1,29,1,5,1,4.13
110004,1,2,240,2,2,3,62,1,5,1,4
115200,2,2,180,2,2,1,49,1,5,1,3.5
102044,1,2,360,2,2,1,29,1,4,7,4.25
98616,1,2,360,2,2,1,34,1,5,1,4.13
74268,2,2,360,2,2,1,35,1,5,1,4.13
99664,2,2,360,1,2,2,49,1,5,1,4.38
29120,2,2,240,2,2,1,53,1,5,1,3.75
56904,2,2,360,2,2,1,38,1,3,1,4.13
54290,2,2,240,2,2,2,41,1,3,1,3.88
72072,1,2,360,2,1,2,45,1,3,1,4.25
99228,1,2,360,2,2,1,62,1,3,1,4.25
49912,2,2,180,2,2,2,59,1,4,1,3
55414,1,2,360,2,2,2,99,1,4,1,4.25
25980,1,2,360,2,1,2,25,1,4,7,4.13
65000,2,2,360,2,2,1,37,1,4,1,3.88
34680,2,2,240,2,2,1,63,2,4,1,4.13
35148,1,2,360,2,1,1,32,1,4,1,4.13
39998,2,2,180,2,2,1,29,1,4,1,3.13
38220,1,2,360,2,2,1,26,1,4,2,4.25
57216,2,2,360,2,2,1,56,1,4,6,4.13
60024,1,2,360,2,2,2,36,1,4,11,4
50004,2,2,360,2,2,1,69,1,5,1,4.38
60063,2,2,180,2,2,2,44,1,5,1,3.25
49920,1,2,360,2,1,1,26,1,5,1,3.88
43784,1,2,360,2,1,1,45,1,5,1,4.74
67049,1,2,360,2,2,2,99,1,5,1,4.13
36842,1,2,360,2,2,1,28,1,5,1,4.25
68904,2,2,360,2,2,2,48,1,5,1,4.13
98858,1,2,240,2,2,2,60,1,5,2,3.88
65880,1,2,360,2,2,1,41,1,5,7,4.13
75650,2,2,180,2,2,2,41,1,5,1,3.13
78000,1,2,360,2,2,2,99,1,5,1,4.13
59196,1,2,360,2,2,2,99,1,5,1,4.13
108116,2,2,180,2,2,1,99,1,4,1,3.13
128628,2,2,240,2,2,2,53,1,5,1,4
102888,1,2,360,2,2,2,41,1,5,1,4.13
140167,2,2,240,2,2,1,43,1,5,1,3.63
71100,2,2,360,2,2,1,29,1,4,7,4.13
70863,2,2,360,2,2,2,99,1,5,1,4.13
42384,2,2,360,2,2,1,62,1,5,1,4.25
133708,2,2,180,2,2,1,57,1,5,1,3.38
85144,2,2,360,2,2,1,55,1,3,1,4.75
110932,1,2,360,2,1,2,36,1,4,1,4.75
78576,1,2,360,2,2,2,37,1,4,1,4.13
84984,2,2,240,2,2,1,51,1,3,1,4
82548,2,2,360,2,2,1,57,1,3,1,4.63
128551,2,2,240,2,2,1,46,1,4,1,3.88
115116,2,2,180,2,2,1,60,1,4,1,3.75
101988,1,2,360,2,1,2,30,1,5,1,4.25
57108,2,2,360,2,2,1,39,1,3,1,4.5
240000,2,2,360,2,2,1,61,1,5,1,4.13
59592,1,2,360,2,1,2,24,1,4,1,4.63
186096,2,2,240,2,2,2,33,1,5,1,4
100487,2,2,360,2,2,2,99,2,5,1,4.25
149604,2,2,360,2,2,2,39,1,4,1,3.75
123478,2,2,180,2,2,1,47,1,2,1,3.13
158367,2,2,180,2,2,1,42,1,3,1,3.38
228180,1,2,360,2,1,2,38,1,5,6,4.25
126516,2,2,240,2,2,1,45,2,4,1,3.75
251052,1,2,180,2,2,1,46,1,5,1,3.13
169116,2,2,180,2,2,1,50,1,5,1,3.38
102328,2,2,360,2,2,1,56,1,4,1,4
69924,2,2,360,2,2,1,49,1,4,1,4.25
103722,1,2,360,2,1,1,25,1,5,1,4.25
166476,2,2,360,2,2,1,48,1,4,1,4.25
146831,2,2,360,2,2,1,50,2,5,11,4.5
100212,2,2,240,2,2,1,46,1,3,1,4.25
99540,1,2,360,2,2,1,45,1,5,1,4.13
112992,2,2,360,2,2,2,32,1,4,1,4.25
153264,2,2,360,2,2,2,58,1,4,1,3.88
214992,2,2,360,2,2,1,33,1,5,1,4.13
159252,1,2,180,2,1,1,28,1,5,12,3
98700,2,2,360,2,2,1,54,1,4,1,4
183864,1,2,360,2,2,1,31,1,4,1,4.13
354096,2,2,360,2,2,1,54,2,4,1,4.25
133248,2,2,360,2,2,1,41,1,5,1,3.75
173448,1,2,360,2,2,1,36,1,5,1,4.13
129996,1,2,360,2,2,2,46,1,4,6,4
61680,2,2,360,2,2,1,28,1,5,1,4
124404,1,2,360,2,1,1,67,1,4,1,4
229356,1,2,360,2,2,1,39,1,5,1,4.25
33669,2,2,180,2,2,1,84,1,5,1,3.5
52728,1,2,360,2,2,1,25,2,5,1,4.25
92292,2,2,360,2,2,1,51,1,5,1,4.25
87996,1,2,360,2,2,1,28,1,5,1,4.25
106740,1,2,360,2,2,1,44,1,5,1,4
153372,1,2,360,2,2,2,41,1,5,1,4.13
174984,1,2,360,2,1,2,33,1,5,1,4.25
138933,1,2,360,2,2,1,30,2,5,1,4.38
51996,2,2,360,2,2,1,39,1,5,6,4.25
138960,2,2,360,2,2,1,29,1,5,1,3.75
128568,1,2,360,2,2,1,36,1,5,1,4.13
159648,1,2,360,2,2,2,38,1,5,7,4.25
174672,1,2,360,2,1,1,27,1,5,1,4.25
129577,2,2,360,2,2,1,45,1,5,1,4.13
151752,2,2,180,2,2,1,50,1,4,1,3.38
173760,1,2,360,2,1,1,38,1,5,1,4.13
177572,2,2,360,2,2,1,44,1,4,1,4.63
217212,1,2,360,2,2,1,37,1,5,1,3.88
221292,2,2,360,2,2,1,40,1,5,1,4.75
125844,2,2,360,2,2,1,48,1,5,1,4.5
175992,2,2,180,2,2,1,57,1,4,1,3.25
203968,2,2,300,2,2,1,45,1,4,6,4.38
149988,2,2,180,2,2,1,40,1,5,7,3
189888,1,2,360,2,1,1,29,1,5,1,4.13
119858,2,2,180,2,2,2,47,1,4,1,3.38
213120,1,2,360,2,1,1,37,1,5,4,4.13
91968,2,2,360,2,2,2,58,1,5,1,4.38
168300,2,2,360,2,2,2,42,1,5,1,3.88
75960,2,2,360,2,2,1,66,1,4,2,4.13
75936,2,2,180,2,2,2,52,1,5,1,3
291984,2,2,180,2,2,2,51,1,5,1,3.38
243420,1,2,360,2,2,1,36,1,5,1,4.25
199128,2,2,360,2,2,1,53,1,4,1,4
159996,2,2,360,2,2,1,43,1,5,1,3.75
244560,2,2,180,2,2,1,34,1,5,1,3.25
162108,1,2,360,2,2,2,32,1,5,1,4
152201,1,2,360,2,1,1,35,1,4,11,4.13
228972,2,2,360,2,2,1,40,1,5,1,4.25
155568,1,2,360,2,2,1,34,1,5,7,4
92232,2,2,360,2,2,2,63,1,5,1,4.63
240228,2,2,240,2,2,1,32,1,5,1,3.63
162972,1,2,360,2,1,1,35,1,5,1,4
213492,1,2,360,2,2,1,31,1,5,1,4
192552,2,2,240,2,2,2,62,1,5,1,3.88
85788,1,2,360,2,1,1,26,1,4,1,4.5
203184,1,2,360,2,2,1,32,1,5,1,4.13
111600,1,2,360,2,2,1,44,1,5,1,4.25
155112,1,2,360,2,2,1,42,1,5,1,4
123600,1,2,360,2,2,1,46,1,5,1,4.5
180792,1,2,360,2,1,2,32,1,5,1,4.13
177912,1,2,360,2,1,1,28,1,5,1,4
136512,1,2,360,2,1,1,33,1,5,1,4
192756,2,2,180,2,2,1,53,1,5,1,3.38
96012,2,2,360,2,2,1,32,1,5,1,4.13
175056,1,2,360,2,2,1,46,1,5,1,3.88
130745,2,2,180,2,2,1,51,1,5,1,3
135960,1,2,360,2,2,1,43,1,5,1,4.13
154416,1,2,360,2,1,2,30,1,4,1,4.25
112740,2,2,180,2,2,1,40,1,5,1,3.25
117036,1,2,360,2,1,1,35,1,5,1,4
184644,2,2,360,2,2,1,35,1,5,1,3.88
130788,1,2,360,2,2,2,31,1,5,1,4.13
216723,2,2,360,2,2,1,41,1,5,1,4.38
126828,1,2,360,2,2,1,28,1,5,1,4
102829,2,2,240,2,2,3,71,1,5,1,4
99084,1,2,360,2,1,2,65,1,5,1,4.38
144600,2,2,240,2,2,1,99,3,4,4,3.88
156792,1,2,360,2,1,1,32,1,4,11,3.88
74880,1,2,360,2,1,1,36,2,5,1,4.38
107916,1,2,360,2,1,1,28,1,5,2,4.13
255612,1,2,360,2,2,1,37,1,5,1,4.13
194532,1,2,360,2,2,2,57,1,5,1,4.13
105696,1,2,360,2,1,2,42,1,5,1,4.13
125040,2,2,360,2,2,1,48,1,5,1,4.38
1177836,2,2,180,2,2,2,50,1,5,1,3.38
174984,1,2,360,2,1,2,30,1,3,1,4.38
112752,2,2,360,2,2,1,64,1,5,2,4.25
101028,1,2,360,2,2,1,45,1,5,1,4
134634,1,2,180,2,2,2,56,1,5,1,3
120984,1,2,360,2,2,1,36,1,5,1,4.5
109996,2,2,360,2,2,1,38,1,5,1,4.13
172980,1,2,360,2,2,1,35,1,5,1,4.13
309492,2,2,360,2,2,1,35,1,5,1,4.25
145092,1,2,360,2,2,2,38,1,5,1,4.25
113580,2,2,360,2,2,2,59,2,5,1,4.25
152424,2,2,360,2,2,1,60,1,5,1,3.75
167520,2,2,360,2,2,1,33,1,5,1,4.13
130704,1,2,360,2,2,2,43,1,5,1,4.25
136500,1,2,360,2,2,2,99,1,5,1,4.38
82332,2,2,360,2,2,2,58,1,5,6,4.5
170160,1,2,360,2,2,1,43,1,5,11,4
281160,1,2,360,2,2,1,44,1,3,1,4.13
258381,2,2,180,2,2,1,55,1,5,1,3.38
91500,1,2,360,2,1,1,46,1,5,1,4.13
45936,2,2,180,2,2,1,73,1,5,1,2.88
154224,1,2,360,2,2,1,58,1,5,2,4.38
108264,2,2,180,2,2,2,60,1,5,2,3.25
111636,2,2,240,2,2,1,65,2,5,1,3.75
204048,1,2,360,2,2,2,42,1,2,1,4.75
53962,2,2,360,2,2,1,49,1,3,7,4.75
101256,1,2,360,2,2,1,37,1,3,1,4.5
163404,2,2,360,2,2,2,39,1,3,1,3.88
225000,2,2,360,2,2,1,51,1,3,1,4.38
173892,1,2,180,2,2,1,44,1,4,1,3.13
116016,1,2,360,2,2,3,48,1,4,7,3.88
91320,2,2,360,2,2,1,47,1,4,1,4.25
88200,2,2,360,2,2,3,43,1,4,1,4.13
83796,1,2,360,2,2,1,42,1,4,7,4.13
119208,2,2,360,2,2,1,41,1,4,1,4.25
143400,2,2,360,2,2,1,46,1,4,1,4.38
73072,2,2,360,2,2,2,56,1,4,1,4.13
126696,2,2,360,2,2,2,54,2,4,1,4.13
151152,1,2,360,2,2,2,51,1,4,1,4.25
61140,2,2,360,2,2,2,41,1,4,1,3.88
48456,2,2,180,2,2,3,56,1,4,1,3.5
60000,2,2,360,2,2,2,51,1,4,1,4.38
180012,2,2,240,2,2,2,50,2,4,1,4.25
89148,1,2,360,2,1,1,37,1,4,7,4
85001,2,2,360,2,2,2,43,1,4,1,4.38
111492,2,2,300,2,2,1,50,1,4,1,4
101964,2,2,240,2,2,2,55,1,4,1,3.88
67728,1,2,240,2,2,2,47,1,4,2,4
122130,1,2,360,2,1,1,28,1,4,1,4.13
95964,1,2,360,2,2,1,30,1,4,2,4.13
101736,1,2,360,2,1,1,27,1,4,1,4.13
139992,1,2,360,2,1,1,34,1,4,1,4.13
64992,1,2,360,2,2,2,27,1,4,1,3.75
96202,2,2,180,2,2,2,52,1,4,1,3.38
102288,2,2,360,2,2,2,59,1,4,1,4.13
96504,2,2,360,2,2,2,38,2,4,1,4.38
184992,2,2,360,2,2,1,56,1,5,1,4.25
64164,1,2,360,2,2,2,57,1,5,2,4.5
71088,1,2,360,2,1,3,33,2,5,6,4.13
99996,1,2,360,2,2,2,23,1,5,1,4.25
156996,2,2,360,2,2,3,40,1,5,2,4.13
72468,1,2,360,2,2,1,50,1,5,1,4.25
62774,1,2,360,2,1,3,32,1,5,1,4.5
53040,1,2,360,2,1,2,26,1,5,1,4.25
120372,2,2,360,2,2,1,61,1,5,1,4.25
67994,1,2,360,2,1,1,40,1,5,1,4.25
110000,1,2,360,1,2,2,37,1,5,6,4.5
105000,1,2,360,2,2,1,39,1,5,1,4.13
86640,2,2,360,2,2,2,46,1,5,1,4.13
111996,1,2,360,2,2,1,29,1,5,1,4.25
166896,1,2,360,2,2,1,41,1,5,1,4
102192,1,2,180,2,2,1,34,1,5,1,3.25
88860,1,2,360,2,1,1,34,1,5,1,4.13
117936,2,2,360,2,2,1,37,1,5,1,4.13
108000,1,2,360,2,2,1,40,1,5,1,4.38
46608,1,2,360,2,2,1,28,1,5,1,4.25
104736,1,2,360,2,2,1,57,2,5,1,4.25
111516,1,2,360,2,2,1,36,1,5,1,4.13
87780,2,2,360,2,2,2,66,2,5,1,4.25
114396,2,2,360,2,2,1,44,1,5,2,4.13
76000,1,2,360,2,1,1,25,1,5,1,3.88
89808,2,2,180,2,2,1,33,1,5,1,3.25
97512,2,2,360,2,2,1,31,2,5,1,4.25
50850,1,2,240,2,1,1,28,1,5,7,4
101292,2,2,360,2,2,1,39,1,5,1,4
129012,1,2,360,2,1,2,30,1,5,1,4
124992,1,2,360,2,1,1,47,1,5,1,4.25
72890,1,2,360,2,2,2,45,1,5,1,4.38
98784,2,2,180,2,2,1,68,2,5,2,3.5
74755,1,2,360,2,2,2,54,1,5,1,4.38
64704,2,2,360,2,2,2,62,2,5,1,4.5
84996,1,2,360,2,2,1,34,1,5,1,4
66948,1,2,360,2,1,2,28,1,5,6,4.63
90000,1,2,180,2,1,2,32,1,5,1,3.13
60612,1,2,360,2,1,1,35,1,5,1,4.13
105156,1,2,360,2,2,2,35,1,5,1,4.13
47160,1,2,360,2,2,1,55,1,5,2,3.75
67908,1,2,360,2,2,2,55,1,5,1,3.75
133896,1,2,360,2,1,1,39,1,5,1,4.13
117828,2,2,360,2,2,1,59,2,5,1,4
297996,2,2,360,2,2,2,64,1,5,6,3.75
105876,1,2,360,2,1,1,31,1,5,1,4.13
108048,1,2,360,2,2,1,54,1,5,1,4.13
128940,2,2,360,2,2,1,34,1,5,1,4.13
51818,2,2,360,2,2,2,54,1,5,1,3.88
49464,1,2,360,2,2,1,38,1,5,1,4.13
147420,1,2,360,2,2,1,31,1,5,11,4.13
86796,1,2,360,2,2,1,55,1,5,7,4
240000,1,2,360,2,2,1,47,1,5,1,4
105000,1,2,360,2,1,1,28,1,5,7,4.13
127000,2,2,180,2,2,1,45,1,5,1,3.13
85800,2,2,180,2,2,2,33,2,5,6,3.5
141588,2,2,300,2,2,1,45,1,5,1,4.25
201960,2,2,240,2,2,2,41,1,5,1,4
94992,1,2,360,2,1,1,34,1,5,1,4.13
105996,1,2,360,2,1,1,33,1,5,6,4
84996,2,2,240,2,2,1,49,1,5,1,4.75
52492,1,2,360,2,2,2,31,1,5,1,4.38
87672,2,2,240,2,2,2,61,1,5,1,3.5
125556,1,2,360,2,2,2,63,1,5,1,4
104988,1,2,360,2,1,1,33,1,5,1,4.25
148992,1,2,360,2,2,1,41,1,5,7,4
90000,1,2,360,2,1,1,34,1,5,2,4.13
65316,1,2,360,2,2,1,35,1,5,2,4.13
67995,1,2,360,2,1,2,50,1,5,2,4.13
89607,1,2,360,2,1,2,39,1,5,11,4.38
61104,2,2,120,2,2,3,57,2,5,1,3.25
66636,2,2,360,2,2,2,65,1,5,2,4.38
73704,2,2,240,2,2,2,33,1,5,1,3.63
62588,2,2,360,2,2,2,64,2,5,1,4.13
69960,2,2,240,2,2,2,57,1,5,1,3.88
284023,2,2,360,2,2,3,99,1,2,1,4.38
146500,1,2,360,2,1,1,34,1,4,1,4.13
114306,1,2,360,2,1,2,27,1,3,1,4.75
136705,2,2,360,2,2,1,99,1,3,1,4.13
63260,2,2,360,2,2,1,54,1,4,1,4.75
182976,2,2,360,2,2,1,58,1,4,1,4.25
94096,1,2,360,2,2,2,32,1,3,1,4.25
69423,2,2,360,2,2,2,99,1,3,1,4.38
126096,2,2,360,2,2,1,42,1,4,1,4.13
136500,1,2,360,2,2,2,99,1,4,1,4
95381,2,2,360,2,2,2,99,1,5,1,3.88
152460,1,2,360,2,1,1,32,1,5,1,4.75
60546,2,2,360,2,2,1,99,1,5,1,4.38
174343,2,2,240,2,2,1,55,1,3,1,4.38
160848,2,2,360,2,2,2,33,2,4,1,4.5
91020,2,2,360,2,2,2,33,1,3,1,4.75
119272,1,2,360,2,1,2,39,1,4,1,4
294612,1,2,360,2,2,1,47,1,3,1,4.5
67397,2,2,360,2,2,1,99,1,5,1,4.13
139029,2,2,360,2,2,1,73,2,4,11,4.13
101596,2,2,360,2,2,1,99,1,4,1,4
165000,2,2,360,2,2,1,37,2,5,1,4
109890,2,2,180,2,2,1,61,1,4,7,3.25
156336,1,2,360,2,2,2,99,1,5,1,4.25
138408,1,2,360,2,1,1,30,1,3,1,4.25
91872,2,2,180,2,2,1,42,1,4,12,3.25
160200,2,2,240,2,2,1,51,1,5,1,4.25
127992,1,2,360,2,2,1,40,1,4,1,4.25
199937,2,2,360,2,2,2,99,1,5,1,4.13
222472,2,2,360,2,2,1,99,1,4,1,4
85802,1,2,360,2,2,1,99,1,3,1,4.25
145596,2,2,180,2,2,1,46,1,4,1,3.25
256300,2,2,360,2,2,1,42,1,4,1,4.13
225776,1,2,360,2,2,1,41,1,4,1,4.38
115515,2,2,240,2,2,2,99,1,5,1,3.75
87423,2,2,360,2,2,1,34,1,4,1,4.13
93005,1,2,360,2,2,1,99,1,5,1,3.63
128500,1,2,360,2,1,1,30,1,5,1,4.38
158322,1,2,360,2,1,2,35,1,5,1,4.38
113876,1,2,360,2,1,1,45,2,5,1,4
153996,1,2,360,2,1,1,29,1,5,1,4.13
125041,2,2,180,2,2,2,54,1,4,1,3.13
156791,2,2,360,2,2,1,45,1,4,1,4.13
105640,1,2,360,2,2,1,39,1,4,1,4.13
102000,1,2,360,2,2,1,31,1,5,1,4.25
117195,2,2,240,2,2,2,62,1,4,1,3.88
92141,1,2,360,2,1,2,99,1,5,1,4.13
89914,1,2,360,2,2,1,99,1,4,1,4
64265,2,2,360,2,2,1,99,1,5,1,3.88
69988,1,2,360,2,1,1,99,1,5,1,4.38
53778,1,2,360,2,1,1,99,1,4,1,4.38
94092,2,2,240,2,2,1,67,1,5,1,3.88
99421,1,2,360,2,2,2,99,1,5,1,4.13
120873,2,2,360,2,2,2,29,1,5,1,4.13
108621,2,2,360,2,2,2,99,1,5,1,4
109640,2,2,360,2,2,1,99,1,3,2,4.13
65736,2,2,360,2,2,1,73,1,4,1,4.25
120060,2,2,360,2,2,1,99,1,5,1,4.38
611663,2,2,240,2,2,1,99,2,5,1,3.88
309306,2,2,360,2,2,2,99,1,4,1,4.38
71586,2,2,180,2,2,1,48,1,5,1,3.5
209508,1,2,360,2,2,1,38,1,5,1,4.25
121764,2,2,360,2,2,1,43,1,5,1,3.75
111804,1,2,360,2,2,1,39,1,5,6,4
127360,2,2,360,2,2,1,99,1,4,1,4.38
106355,2,2,360,2,2,1,62,1,5,1,4.13
152280,2,2,360,2,2,2,32,1,5,2,3.88
202188,1,2,180,2,2,1,37,1,4,1,3.25
79836,2,2,360,2,2,1,33,1,5,1,4.13
155292,1,2,360,2,2,1,36,1,5,1,4.13
150971,2,2,360,2,2,1,77,2,5,1,4
100970,2,2,180,2,2,1,62,1,5,1,3.13
196560,1,2,360,2,2,1,52,1,5,1,4.25
184475,2,2,360,2,2,1,44,1,5,7,3.88
133028,2,2,180,2,2,1,54,1,5,1,3.38
151860,2,2,360,2,2,1,60,1,4,1,4
121182,2,2,240,2,2,1,99,2,5,1,3.88
607951,1,2,360,2,1,2,99,1,5,1,4.38
164515,1,2,360,2,2,1,99,1,5,1,4
203878,1,2,360,2,2,1,99,1,4,4,4
74604,1,2,360,2,2,1,35,1,5,1,4
171660,1,2,360,2,2,1,33,1,5,1,4
90936,2,2,180,2,2,1,53,1,5,1,3.38
81396,2,2,180,2,2,2,38,1,5,1,3.38
104300,2,2,360,2,2,1,39,1,5,1,4
157740,1,2,360,2,2,1,41,1,5,6,4.25
104300,1,2,360,2,1,2,99,1,4,1,4.38
130572,2,2,360,2,2,1,37,1,5,1,4.38
81677,2,2,360,2,2,1,47,1,5,1,4
123816,1,2,360,2,2,3,36,1,5,1,4
148140,1,2,360,2,1,1,99,1,5,1,4.13
122385,1,2,360,2,1,1,35,1,5,1,4.38
131067,2,2,360,2,2,1,99,1,5,1,4
182004,1,2,360,2,2,1,44,1,5,1,4.25
167019,1,2,360,2,2,2,99,1,5,7,3.63
190421,2,2,360,2,2,1,38,1,5,1,4.13
216264,1,2,180,2,2,1,55,1,5,1,3.25
161190,1,2,360,2,2,1,73,1,5,1,4.38
166000,2,2,360,2,2,2,56,1,4,1,3.88
186576,1,2,180,2,1,2,30,1,5,1,3
104496,1,2,360,2,2,1,34,1,5,1,3.88
110249,1,2,360,2,1,1,27,1,5,1,4.5
109811,1,2,360,2,1,2,28,1,5,1,4.38
144864,1,2,240,2,2,2,54,1,5,1,3.75
165327,2,2,360,2,2,1,65,1,5,1,4.13
121103,1,2,360,2,2,1,99,1,4,1,4.38
134009,1,2,360,2,2,2,99,1,5,11,4
113348,2,2,180,2,2,1,63,1,5,1,3.25
167526,2,2,180,2,2,2,51,1,3,1,3.5
201611,1,2,240,2,2,1,99,1,5,1,3.88
92833,2,2,360,2,2,1,57,1,5,1,4.38
124992,2,2,360,2,2,1,52,1,5,1,3.75
160534,2,2,360,2,2,1,99,1,3,1,4.25
184154,2,2,180,2,2,1,34,1,4,1,3.5
146184,1,2,360,2,2,1,32,1,5,1,4
83160,2,2,360,2,2,1,62,1,5,7,3.75
95688,2,2,180,2,2,2,62,1,5,1,3.5
234276,2,2,180,2,2,1,47,1,5,1,3.75
167376,2,2,360,2,2,2,36,1,4,1,4.25
137592,1,2,360,2,1,2,33,1,5,1,4.13
124992,1,2,360,2,2,1,99,1,5,1,3.88
184164,2,2,180,2,2,1,34,2,5,1,3.13
77840,1,2,360,2,2,1,99,1,5,1,4.25
163572,1,2,360,2,2,1,30,1,5,1,4.13
141759,1,2,360,2,2,1,42,1,5,2,4.25
99816,2,2,360,2,2,1,74,1,5,1,4.13
117936,2,2,240,2,2,1,99,1,5,1,3.75
64707,1,2,360,2,2,2,71,1,4,1,4.13
179375,2,2,360,2,2,1,99,1,5,1,4.25
109404,2,2,180,2,2,1,39,1,5,7,3.13
175944,1,2,360,2,2,1,41,1,5,1,4.13
106645,2,2,180,2,2,1,52,1,5,7,3.38
81492,1,2,360,2,2,2,56,1,2,1,4.13
79675,1,2,360,2,2,2,99,1,3,1,3.75
48109,1,2,360,2,2,2,54,1,3,1,4.63
150000,2,2,180,2,2,1,48,1,3,1,3.13
165000,2,2,180,2,2,1,52,1,3,1,3.38
170982,2,2,360,2,2,1,53,1,3,1,4.5
76900,1,2,360,2,2,1,99,1,3,1,4
54167,1,2,360,2,1,2,38,1,3,1,3.88
120306,1,2,360,2,2,1,99,1,3,7,4.38
240348,1,2,360,2,2,1,39,1,3,1,4.63
56169,2,2,360,2,2,2,99,1,3,1,4.25
65620,2,2,360,2,2,2,42,1,3,1,4.13
86004,2,2,360,2,2,1,44,1,3,1,4.38
97043,2,2,360,2,2,1,43,1,3,1,4.13
55245,2,2,360,2,2,1,99,1,3,1,4.25
41228,1,2,360,2,2,2,99,1,3,1,4
78474,1,2,360,2,2,1,53,1,3,1,4.13
57018,2,2,240,2,2,2,99,1,3,6,3.75
70408,2,2,360,2,2,2,99,1,3,1,4.38
87791,2,2,360,2,2,1,99,1,4,1,4.38
35100,2,2,360,2,2,2,61,1,4,1,4.38
54313,1,2,360,2,1,2,27,1,4,1,4
249996,1,2,360,2,2,2,39,1,4,1,3.88
79600,2,2,360,2,2,2,38,1,4,1,3.88
68580,1,2,360,2,2,2,49,1,4,1,4
179267,2,2,360,2,2,1,99,3,4,7,3.63
91824,2,2,360,2,2,1,24,2,4,1,4.63
101340,2,2,240,2,2,1,52,1,4,1,3.63
30492,1,2,360,2,2,1,55,1,4,1,4
76500,2,2,360,2,2,2,29,1,4,1,4.25
85416,1,2,360,2,1,1,57,1,4,7,4.13
67281,1,2,360,2,1,2,53,1,4,1,4.5
93698,2,2,360,2,2,1,59,1,4,1,3.88
112764,1,2,360,2,1,1,33,1,4,1,4.13
49131,2,2,360,2,2,1,76,1,4,1,4.38
148080,2,2,360,2,2,2,48,1,4,1,4.25
195696,1,2,360,2,2,2,33,1,4,1,4
71316,1,2,360,2,1,1,32,1,4,6,4
87978,1,2,360,2,2,2,60,1,4,1,4.25
108357,1,2,360,2,1,2,50,1,4,1,4.13
52000,1,2,360,2,1,1,26,1,4,1,4.25
66019,2,2,360,2,2,2,99,1,4,1,4
51086,1,2,360,2,1,1,27,1,4,1,4.38
89004,1,2,360,2,1,1,27,1,4,1,4
87081,2,2,360,2,2,1,99,2,4,1,3.75
62418,1,2,360,2,1,2,99,1,4,1,4.38
68629,1,2,360,2,2,1,43,1,4,1,4
86652,1,2,360,2,2,1,99,1,4,7,4
112260,2,2,360,2,2,1,45,1,5,7,4.38
79992,2,2,360,2,2,1,31,1,5,1,4.25
424992,2,2,120,2,2,1,56,1,5,2,3.25
116952,1,2,240,2,1,1,25,1,5,1,4
245052,1,2,360,2,2,1,67,1,5,1,4
62784,1,2,360,2,2,1,34,1,5,1,4.25
60042,1,2,360,2,1,2,99,1,5,1,4.13
80916,2,2,360,2,2,1,37,2,5,1,4
87324,2,2,180,2,2,1,30,1,5,1,3.38
80100,2,2,180,2,2,1,50,1,5,7,3.5
90768,2,2,360,2,2,2,67,1,5,1,4.25
135492,2,2,360,2,2,1,35,4,5,1,4.25
61855,2,2,360,2,2,1,99,1,5,1,4.13
80028,1,2,360,2,2,1,37,1,5,4,4
141840,1,2,360,2,1,1,42,1,5,1,4
72492,1,2,180,2,1,2,25,1,5,1,3.5
133096,2,2,360,2,2,1,57,3,5,2,4.13
96060,1,2,360,2,2,1,34,1,5,1,4.13
137376,1,2,360,2,2,2,41,1,5,1,4.13
79017,2,2,360,2,2,1,99,1,5,1,4.38
148666,1,2,360,2,2,1,99,1,5,1,4.25
74692,1,2,360,2,2,1,99,1,5,1,4.38
91917,1,2,360,2,2,1,99,1,5,1,4.13
120186,2,2,240,2,2,1,99,1,5,1,3.88
108871,1,2,360,2,1,1,42,1,5,1,4.38
109992,1,2,180,2,1,1,41,1,5,1,3.13
105216,2,2,360,2,2,2,54,1,5,1,4.25
192492,2,2,360,2,2,1,39,1,5,1,3.88
77976,1,2,180,2,1,2,32,1,5,1,3
